primary_category,category_text,purpose,cluster_id,semantic_cluster,sleep,eatdrink,selfcare,paidwork,educatn,foodprep,cleanetc,maintain,shopserv,garden,petcare,eldcare,pkidcare,ikidcare,religion,volorgwk,commute,travel,sportex,tvradio,read,compint,goout,leisure,n_allowed_activities
excavation_service,excavation service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
fence_and_gate_sales_service,fence and gate sales service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
financial_service,financial service,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
fire_protection_service,fire protection service,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
fireplace_service,fireplace service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
forestry_service,forestry service,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
freight_and_cargo_service,freight and cargo service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
funeral_services_and_cemeteries,funeral services and cemeteries,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
garage_door_service,garage door service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
garbage_collection_service,garbage collection service,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
gents_tailor,gents tailor,PURCHASE,0,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
geological_services,geological services,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
glass_and_mirror_sales_service,glass and mirror sales service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
government_services,government services,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
gutter_service,gutter service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
hair_salon,hair salon,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
health_spa,health spa,HEALTH,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
holiday_rental_home,holiday rental home,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
home_service,home service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
horseback_riding_service,horseback riding service,LEISURE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
hotel_supply_service,hotel supply service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
hvac_services,hvac services,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
insurance_agency,insurance agency,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
internet_service_provider,internet service provider,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
inventory_control_service,inventory control service,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
it_service_and_computer_repair,it service and computer repair,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
janitorial_services,janitorial services,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
jet_skis_rental,jet skis rental,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
laundry_services,laundry services,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
lawyer,lawyer,OTHER,0,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
legal_services,legal services,OTHER,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
limo_services,limo services,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
logging_services,logging services,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
machine_and_tool_rentals,machine and tool rentals,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
massage,massage,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
massage_school,massage school,STUDIES,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
massage_therapy,massage therapy,HEALTH,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
media_restoration_service,media restoration service,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
medical_service_organizations,medical service organizations,HEALTH,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
medical_spa,medical spa,HEALTH,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
merchandising_service,merchandising service,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
metal_plating_service,metal plating service,WORK,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
motorcycle_rentals,motorcycle rentals,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
motorcycle_repair,motorcycle repair,PURCHASE,1,personal_services,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
